item_id,clicks,total_income,quantity,avg_price,percentage
214588967,260,0.0,0.0,0.0,0.0
214588970,161,,,,
214588976,231,,,,
214588982,160,12564.0,3.0,4188.0,1.875
214588985,420,31410.0,6.0,5235.0,1.4285714285714286
214588987,255,,,,
214588989,133,7852.0,1.0,7852.0,0.7518796992481203
214588991,333,7853.0,1.0,7853.0,0.3003003003003003
214588993,250,8900.0,1.0,8900.0,0.4
214589000,4,,,,
214589004,29,,,,
214589006,304,0.0,0.0,0.0,0.0
214589010,344,,,,
214589012,16,,,,
214589019,162,,,,
214589021,96,,,,
214589023,306,,,,
214589025,206,0.0,0.0,0.0,0.0
214589030,20,,,,
214589047,9,,,,
214589066,280,0.0,0.0,0.0,0.0
214589072,148,,,,
214589077,116,10471.0,1.0,10471.0,0.8620689655172413
214589079,126,,,,
214589085,170,0.0,0.0,0.0,0.0
214589098,50,,,,
214589107,85,,,,
214589126,170,,,,
214589128,1051,116868.0,4.0,29217.0,0.3805899143672693
214589186,16,,,,
214589203,2609,91736.0,4.0,22934.0,0.15331544653123802
214589240,2110,72780.0,5.0,14556.0,0.23696682464454977
214589246,365,0.0,0.0,0.0,0.0
214589257,1538,25656.0,1.0,25656.0,0.06501950585175553
214589270,239,146085.0,5.0,29217.0,2.092050209205021
214589278,2298,22934.0,1.0,22934.0,0.04351610095735422
214589441,17,,,,
214589447,5,,,,
214589467,5,,,,
214589469,28,,,,
214589484,26,,,,
214589492,40,,,,
214589501,20,,,,
214589503,42,,,,
214589507,32,,,,
214589516,11,,,,
214589518,196,,,,
214589520,231,,,,
214589546,1781,0.0,0.0,0.0,0.0
214589548,3306,9422.0,2.0,4711.0,0.06049606775559589
214589559,9,,,,
214589574,672,5234.0,2.0,2617.0,0.2976190476190476
214589580,846,0.0,0.0,0.0,0.0
214589585,536,0.0,0.0,0.0,0.0
214589593,7,,,,
214589600,2557,0.0,0.0,0.0,0.0
214589602,14,,,,
214589604,1196,0.0,0.0,0.0,0.0
214589606,2051,27632.0,12.0,2302.6666666666665,0.5850804485616773
214589608,402,0.0,0.0,0.0,0.0
214589623,140,2408.0,1.0,2408.0,0.7142857142857143
214589627,521,37692.0,12.0,3141.0,2.3032629558541267
214589630,584,4502.0,1.0,4502.0,0.17123287671232876
214589632,1661,5234.0,2.0,2617.0,0.12040939193257075
214589634,1228,4188.0,1.0,4188.0,0.08143322475570033
214589675,126,6282.0,2.0,3141.0,1.5873015873015872
214589677,192,,,,
214589679,140,0.0,0.0,0.0,0.0
214589681,378,12564.0,2.0,6282.0,0.5291005291005291
214589683,131,5235.0,1.0,5235.0,0.7633587786259541
214589685,268,0.0,0.0,0.0,0.0
214589687,82,1778.0,1.0,1778.0,1.2195121951219512
214589690,304,0.0,0.0,0.0,0.0
214589696,1359,8375.0,1.0,8375.0,0.07358351729212656
214589698,761,2408.0,1.0,2408.0,0.1314060446780552
214589702,1174,0.0,0.0,0.0,0.0
214589705,2408,8375.0,1.0,8375.0,0.04152823920265781
214589707,3187,0.0,0.0,0.0,0.0
214589709,2191,0.0,0.0,0.0,0.0
214589711,3257,6909.0,3.0,2303.0,0.092109303039607
214589717,24,,,,
214589722,4,,,,
214589730,5,,,,
214589732,202,9632.0,4.0,2408.0,1.9801980198019802
214589735,356,3976.0,2.0,1988.0,0.5617977528089888
214589737,289,13085.0,5.0,2617.0,1.7301038062283738
214589767,40,0.0,0.0,0.0,0.0
214589769,81,,,,
214589771,165,4184.0,2.0,2092.0,1.2121212121212122
214589775,38,,,,
214589777,45,,,,
214589780,77,0.0,0.0,0.0,0.0
214589820,60,,,,
214589822,56,,,,
214589825,28,,,,
214589827,95,0.0,0.0,0.0,0.0
214589831,42,,,,
214589837,46,,,,
214589840,13,0.0,0.0,0.0,0.0
214589842,28,,,,
214589844,54,0.0,0.0,0.0,0.0
214589846,30,,,,
214589848,29,,,,
214589852,17,,,,
214589855,113,0.0,0.0,0.0,0.0
214589857,58,,,,
214589859,64,5235.0,1.0,5235.0,1.5625
214589889,187,0.0,0.0,0.0,0.0
214589904,64,,,,
214589906,67,0.0,0.0,0.0,0.0
214589908,61,2092.0,1.0,2092.0,1.639344262295082
214591202,375,7852.0,1.0,7852.0,0.26666666666666666
214591205,660,0.0,0.0,0.0,0.0
214591228,2086,0.0,0.0,0.0,0.0
214591230,1486,0.0,0.0,0.0,0.0
214591271,317,,,,
214591273,201,,,,
214591350,402,9947.0,1.0,9947.0,0.24875621890547264
214591352,364,10471.0,1.0,10471.0,0.27472527472527475
214591355,276,22828.0,2.0,11414.0,0.7246376811594203
214591374,2294,130375.0,5.0,26075.0,0.2179598953792502
214591376,379,9947.0,1.0,9947.0,0.2638522427440633
214591380,5,,,,
214591382,185,20522.0,2.0,10261.0,1.0810810810810811
214591385,162,10261.0,1.0,10261.0,0.6172839506172839
214591387,206,0.0,0.0,0.0,0.0
214591404,79,,,,
214591406,118,34242.0,3.0,11414.0,2.5423728813559325
214591408,275,11414.0,1.0,11414.0,0.36363636363636365
214591419,292,24924.0,2.0,12462.0,0.684931506849315
214591421,324,37386.0,5.0,7477.2,1.5432098765432098
214591427,91,24924.0,2.0,12462.0,2.197802197802198
214591445,113,,,,
214591468,1311,109641.0,3.0,36547.0,0.2288329519450801
214591470,1784,109641.0,3.0,36547.0,0.1681614349775785
214591515,62,,,,
214591532,1764,89850.0,2.0,44925.0,0.11337868480725624
214591565,198,,,,
214591567,496,,,,
214591569,1298,145874.0,2.0,72937.0,0.15408320493066258
214591571,1102,,,,
214591573,75,0.0,0.0,0.0,0.0
214591575,116,,,,
214591584,486,,,,
214591586,1282,100112.0,4.0,25028.0,0.31201248049922
214591588,3165,114563.0,6.0,19093.833333333332,0.18957345971563982
214591607,4,,,,
214591612,186,,,,
214591614,208,,,,
214591616,95,,,,
214591620,279,56444.0,1.0,56444.0,0.35842293906810035
214591625,83,,,,
214591627,293,34453.0,1.0,34453.0,0.3412969283276451
214591631,250,,,,
214591633,166,,,,
214591635,48,,,,
214591637,85,,,,
214591640,112,,,,
214591642,1117,18745.0,1.0,18745.0,0.08952551477170993
214591644,67,,,,
214591650,398,,,,
214591652,556,154568.0,4.0,38642.0,0.7194244604316548
214591655,1378,0.0,0.0,0.0,0.0
214591657,470,0.0,0.0,0.0,0.0
214591659,197,,,,
214591661,170,,,,
214591665,226,25028.0,1.0,25028.0,0.4424778761061947
214591667,212,,,,
214591670,193,,,,
214591672,112,64716.0,2.0,32358.0,1.7857142857142856
214591676,41,,,,
214591678,36,,,,
214591680,45,,,,
214591682,21,,,,
214591697,29,,,,
214591700,41,,,,
214591702,38,,,,
214591710,63,,,,
214591712,66,,,,
214591725,598,0.0,0.0,0.0,0.0
214592092,6,,,,
214592310,381,,,,
214592315,38,,,,
214592317,9,,,,
214592319,30,,,,
214592325,99,,,,
214592327,6,,,,
214592353,64,,,,
214592360,6,,,,
214592366,88,,,,
214592368,49,,,,
214592375,37,,,,
214592377,96,,,,
214592450,22,,,,
214592518,3,,,,
214592520,3,,,,
214592540,1,,,,
214592542,1,,,,
214592630,10,,,,
214592690,25,,,,
214592758,8,,,,
214592792,7,,,,
214594018,8,0.0,0.0,0.0,0.0
214594020,2,,,,
214594541,1365,0.0,0.0,0.0,0.0
214594554,287,,,,
214594556,385,41783.0,1.0,41783.0,0.2597402597402597
214594590,631,27018.0,2.0,13509.0,0.31695721077654515
214594592,511,9422.0,3.0,3140.6666666666665,0.5870841487279843
214594595,423,14133.0,3.0,4711.0,0.7092198581560284
214594599,676,26175.0,7.0,3739.285714285714,1.0355029585798818
214594601,442,5235.0,2.0,2617.5,0.4524886877828055
214594603,858,10470.0,2.0,5235.0,0.2331002331002331
214594605,630,20732.0,2.0,10366.0,0.31746031746031744
214594607,233,13509.0,1.0,13509.0,0.4291845493562232
214594610,337,35396.0,2.0,17698.0,0.5934718100890208
214594614,431,37692.0,9.0,4188.0,2.088167053364269
214594616,552,31410.0,6.0,5235.0,1.0869565217391304
214594618,274,25128.0,6.0,4188.0,2.18978102189781
214594620,553,12564.0,2.0,6282.0,0.3616636528028933
214594625,143,15705.0,5.0,3141.0,3.4965034965034967
214594627,168,0.0,0.0,0.0,0.0
214594629,101,0.0,0.0,0.0,0.0
214594631,176,10470.0,2.0,5235.0,1.1363636363636365
214594633,683,37692.0,10.0,3769.2,1.4641288433382138
214594635,513,21984.0,3.0,7328.0,0.5847953216374269
214594637,966,36640.0,6.0,6106.666666666667,0.6211180124223602
214594640,647,36640.0,6.0,6106.666666666667,0.9273570324574961
214594642,417,43968.0,8.0,5496.0,1.9184652278177456
214594644,399,52355.0,5.0,10471.0,1.2531328320802004
214594646,489,0.0,0.0,0.0,0.0
214594648,372,53094.0,3.0,17698.0,0.8064516129032258
214594652,129,0.0,0.0,0.0,0.0
214594655,787,8166.0,1.0,8166.0,0.12706480304955528
214594657,1809,52150.0,2.0,26075.0,0.11055831951354339
214594659,2072,10471.0,1.0,10471.0,0.04826254826254826
214594661,760,74772.0,12.0,6231.0,1.5789473684210527
214594663,1220,131004.0,9.0,14556.0,0.7377049180327869
214594665,677,29112.0,2.0,14556.0,0.29542097488921715
214594667,167,0.0,0.0,0.0,0.0
214594672,475,45867.0,2.0,22933.5,0.42105263157894735
214594676,412,37490.0,3.0,12496.666666666666,0.7281553398058253
214594678,15470,2168472.0,291.0,7451.79381443299,1.881060116354234
214594680,5061,2391018.0,218.0,10967.97247706422,4.307449120727129
214594682,336,,,,
214594685,287,,,,
214594708,2265,131922.0,21.0,6282.0,0.9271523178807948
214594732,342,7590.0,78.0,97.3076923076923,22.807017543859647
214594734,150,3954.0,22.0,179.72727272727272,14.666666666666666
214594736,94,1410.0,13.0,108.46153846153847,13.829787234042554
214594738,151,3760.0,14.0,268.57142857142856,9.271523178807946
214594740,151,4184.0,21.0,199.23809523809524,13.90728476821192
214594742,200,3762.0,6.0,627.0,3.0
214594745,115,2092.0,20.0,104.6,17.391304347826086
214594747,897,3762.0,87.0,43.241379310344826,9.698996655518394
214594749,192,3762.0,17.0,221.2941176470588,8.854166666666668
214594751,300,1254.0,8.0,156.75,2.666666666666667
214594753,105,2508.0,8.0,313.5,7.6190476190476195
214594755,167,941.0,1.0,941.0,0.5988023952095809
214594757,154,941.0,1.0,941.0,0.6493506493506493
214594760,244,7528.0,16.0,470.5,6.557377049180328
214594762,336,3764.0,6.0,627.3333333333334,1.7857142857142856
214594764,247,11286.0,32.0,352.6875,12.955465587044534
214594766,505,12866.0,131.0,98.21374045801527,25.940594059405942
214594862,35,,,,
214594869,162,,,,
214594871,1371,,,,
214594873,68,,,,
214594875,47,,,,
214594880,124,,,,
214595017,246,2926.0,25.0,117.04,10.16260162601626
214595021,362,7050.0,26.0,271.15384615384613,7.18232044198895
214595030,138,2555.0,25.0,102.2,18.115942028985508
214595034,360,10217.0,70.0,145.95714285714286,19.444444444444446
214595038,737,10931.0,313.0,34.92332268370607,42.469470827679785
214595042,150,2926.0,17.0,172.11764705882354,11.333333333333332
214595047,275,4180.0,52.0,80.38461538461539,18.90909090909091
214595049,1356,24453.0,329.0,74.32522796352583,24.262536873156343
214595053,121,3661.0,10.0,366.1,8.264462809917356
214595055,91,1149.0,8.0,143.625,8.791208791208792
214595057,140,3769.0,12.0,314.0833333333333,8.571428571428571
214595062,163,836.0,4.0,209.0,2.4539877300613497
214595066,227,4829.0,54.0,89.42592592592592,23.788546255506606
214595068,155,1254.0,2.0,627.0,1.2903225806451613
214595070,128,2092.0,7.0,298.85714285714283,5.46875
214595072,88,4184.0,17.0,246.11764705882354,19.318181818181817
214595075,48,0.0,0.0,0.0,0.0
214595077,85,2092.0,9.0,232.44444444444446,10.588235294117647
214595079,226,5856.0,10.0,585.6,4.424778761061947
214595081,174,7320.0,24.0,305.0,13.793103448275861
214595135,114,,,,
214595137,10292,108996.0,20.0,5449.8,0.194325689856199
214595143,13,,,,
214595147,8,,,,
214595150,14178,40384.0,39.0,1035.4871794871794,0.27507405840033855
214595855,6953,1480630.0,58.0,25528.103448275862,0.8341722997267367
214595857,154,0.0,0.0,0.0,0.0
214595859,417,4502.0,2.0,2251.0,0.4796163069544364
214595861,160,,,,
214595870,55,,,,
214595876,116,0.0,0.0,0.0,0.0
214595878,162,,,,
214595880,192,10470.0,2.0,5235.0,1.0416666666666665
214595882,145,,,,
214595885,302,8900.0,1.0,8900.0,0.33112582781456956
214595889,214,0.0,0.0,0.0,0.0
214595893,137,,,,
214595900,3,,,,
214595906,718,21886.0,2.0,10943.0,0.2785515320334262
214595912,633,62517.0,3.0,20839.0,0.47393364928909953
214595938,148,,,,
214595940,9,,,,
214595942,365,,,,
214595945,187,16650.0,1.0,16650.0,0.53475935828877
214595947,347,14556.0,1.0,14556.0,0.2881844380403458
214595951,211,,,,
214595981,88,,,,
214595983,75,0.0,0.0,0.0,0.0
214595990,106,9947.0,1.0,9947.0,0.9433962264150944
214595992,184,,,,
214595994,91,,,,
214595996,516,0.0,0.0,0.0,0.0
214595998,73,0.0,0.0,0.0,0.0
214596002,186,,,,
214596007,28,,,,
214596009,185,,,,
214596011,251,,,,
214596015,327,,,,
214596024,97,15603.0,1.0,15603.0,1.0309278350515463
214596026,17,,,,
214596028,14,,,,
214596030,228,,,,
214596032,135,,,,
214596035,278,60528.0,2.0,30264.0,0.7194244604316548
214596037,165,,,,
214596039,446,0.0,0.0,0.0,0.0
214596041,143,,,,
214596043,302,,,,
214596047,56,,,,
214596050,31,,,,
214596052,18,,,,
214596058,250,,,,
214596060,223,,,,
214596062,209,9423.0,3.0,3141.0,1.4354066985645932
214596065,143,,,,
214596067,148,0.0,0.0,0.0,0.0
214596069,134,,,,
214596073,258,18848.0,2.0,9424.0,0.7751937984496124
214596075,646,21984.0,3.0,7328.0,0.46439628482972134
214596077,442,10471.0,1.0,10471.0,0.22624434389140274
214596080,539,41884.0,4.0,10471.0,0.7421150278293136
214596082,53,,,,
214596084,757,68484.0,7.0,9783.42857142857,0.9247027741083224
214596086,408,28272.0,3.0,9424.0,0.7352941176470588
214596088,74,0.0,0.0,0.0,0.0
214596092,69,,,,
214596095,255,0.0,0.0,0.0,0.0
214596097,94,,,,
214596099,220,11414.0,1.0,11414.0,0.45454545454545453
214596101,1038,33500.0,4.0,8375.0,0.3853564547206166
214596103,418,25125.0,3.0,8375.0,0.7177033492822966
214596105,457,,,,
214596107,1508,37692.0,6.0,6282.0,0.3978779840848806
214596110,389,10471.0,1.0,10471.0,0.2570694087403599
214596112,7,,,,
214596114,924,87234.0,7.0,12462.0,0.7575757575757576
214596116,784,24924.0,2.0,12462.0,0.25510204081632654
214596118,662,26700.0,3.0,8900.0,0.4531722054380665
214596120,343,,,,
214596127,314,,,,
214596129,377,,,,
214596133,725,71943.0,3.0,23981.0,0.41379310344827586
214596135,574,104300.0,4.0,26075.0,0.6968641114982579
214596137,560,66812.0,2.0,33406.0,0.35714285714285715
214596142,277,,,,
214596144,361,,,,
214596148,265,0.0,0.0,0.0,0.0
214596152,883,229860.0,8.0,28732.5,0.9060022650056626
214596155,153,,,,
214596157,169,,,,
214596163,198,,,,
214596165,250,30264.0,1.0,30264.0,0.4
214596167,230,0.0,0.0,0.0,0.0
214596170,659,13509.0,1.0,13509.0,0.15174506828528073
214596172,558,28064.0,2.0,14032.0,0.35842293906810035
214596174,4,,,,
214596176,917,68802.0,3.0,22934.0,0.3271537622682661
214596178,322,88490.0,5.0,17698.0,1.5527950310559007
214596180,99,,,,
214596182,163,,,,
214596185,239,12462.0,1.0,12462.0,0.41841004184100417
214596187,232,0.0,0.0,0.0,0.0
214596189,140,0.0,0.0,0.0,0.0
214596193,30,,,,
214596195,296,,,,
214596197,218,77284.0,2.0,38642.0,0.9174311926605505
214596200,44,,,,
214596202,134,10367.0,1.0,10367.0,0.7462686567164178
214596204,219,,,,
214596206,112,,,,
214596208,42,12462.0,1.0,12462.0,2.380952380952381
214596210,168,,,,
214596212,327,41783.0,1.0,41783.0,0.3058103975535168
214596215,94,,,,
214596217,82,,,,
214596219,67,,,,
214596221,189,,,,
214596223,186,,,,
214596225,182,,,,
214596227,83,0.0,0.0,0.0,0.0
214596230,58,,,,
214596232,82,,,,
214596234,31,,,,
214596251,177,,,,
214596255,221,87860.0,1.0,87860.0,0.4524886877828055
214596257,252,,,,
214596260,476,,,,
214596262,381,,,,
214596266,139,,,,
214596272,140,,,,
214596275,154,,,,
214596279,415,16650.0,1.0,16650.0,0.24096385542168677
214596281,5,,,,
214596283,5,,,,
214596285,27,,,,
214596287,156,,,,
214596290,121,0.0,0.0,0.0,0.0
214596292,122,0.0,0.0,0.0,0.0
214596294,226,,,,
214596296,273,,,,
214596298,161,0.0,0.0,0.0,0.0
214596302,99,0.0,0.0,0.0,0.0
214596305,158,,,,
214596309,211,,,,
214596311,186,0.0,0.0,0.0,0.0
214596313,120,,,,
214596315,793,40527.0,3.0,13509.0,0.37831021437578816
214596317,386,46809.0,3.0,15603.0,0.7772020725388601
214596320,366,33300.0,2.0,16650.0,0.546448087431694
214596324,579,0.0,0.0,0.0,0.0
214596326,2684,65968.0,7.0,9424.0,0.26080476900149036
214596328,14,,,,
214596330,1044,,,,
214596332,497,,,,
214596341,118,,,,
214596352,174,0.0,0.0,0.0,0.0
214596354,107,,,,
214596356,107,,,,
214596360,138,0.0,0.0,0.0,0.0
214596367,168,,,,
214596371,278,0.0,0.0,0.0,0.0
214596373,397,0.0,0.0,0.0,0.0
214596375,275,75188.0,2.0,37594.0,0.7272727272727273
214596377,205,,,,
214596380,508,,,,
214596382,306,,,,
214596384,676,0.0,0.0,0.0,0.0
214596386,724,267248.0,8.0,33406.0,1.1049723756906076
214596388,1068,267248.0,8.0,33406.0,0.7490636704119851
214596390,275,121581.0,12.0,10131.75,4.363636363636364
214596401,262,12462.0,1.0,12462.0,0.38167938931297707
214596407,119,,,,
214596410,239,,,,
214596412,429,0.0,0.0,0.0,0.0
214596414,217,0.0,0.0,0.0,0.0
214596435,3637,1582214.0,41.0,38590.58536585366,1.127302722023646
214596446,3272,1521888.0,34.0,44761.41176470588,1.039119804400978
214596448,82,0.0,0.0,0.0,0.0
214596450,197,0.0,0.0,0.0,0.0
214596452,97,,,,
214596455,734,58224.0,4.0,14556.0,0.544959128065395
214596457,134,,,,
214596461,208,,,,
214596463,234,0.0,0.0,0.0,0.0
214596467,289,0.0,0.0,0.0,0.0
214596470,92,0.0,0.0,0.0,0.0
214596472,38,0.0,0.0,0.0,0.0
214596476,202,,,,
214596478,10,,,,
214596487,82,,,,
214596489,199,,,,
214596497,815,,,,
214596502,2606,166712.0,8.0,20839.0,0.3069838833461243
214596506,512,15704.0,2.0,7852.0,0.390625
214596508,163,,,,
214596523,210,,,,
214596527,1543,79168.0,4.0,19792.0,0.2592352559948153
214596534,178,71943.0,3.0,23981.0,1.6853932584269662
214596540,151,31311.0,1.0,31311.0,0.6622516556291391
214596542,1213,124408.0,2.0,62204.0,0.16488046166529266
214596547,226,0.0,0.0,0.0,0.0
214596549,283,,,,
214596553,30,,,,
214596555,52,,,,
214596557,30,,,,
214596562,75,,,,
214596564,107,,,,
214596566,376,,,,
214596583,153,,,,
214596585,95,0.0,0.0,0.0,0.0
214596587,48,,,,
214596594,14,,,,
214596602,2246,443799.0,12.0,36983.25,0.5342831700801425
214596630,155,,,,
214596635,51,,,,
214596641,15,,,,
214596645,1701,,,,
214596647,408,77476.0,13.0,5959.692307692308,3.1862745098039214
214599924,305,,,,
214599928,1494,9424.0,1.0,9424.0,0.06693440428380187
214600022,812,65658.0,3.0,21886.0,0.3694581280788177
214600037,4668,45030.0,2.0,22515.0,0.042844901456726654
214600044,16,,,,
214600055,2089,157605.0,7.0,22515.0,0.3350885591191958
214600117,157,19373.0,1.0,19373.0,0.6369426751592357
214600132,953,94248.0,4.0,23562.0,0.4197271773347324
214600134,430,47124.0,2.0,23562.0,0.46511627906976744
214600149,152,0.0,0.0,0.0,0.0
214600194,188,13823.0,1.0,13823.0,0.5319148936170213
214600202,1317,265470.0,15.0,17698.0,1.1389521640091116
214600205,1159,74140.0,4.0,18535.0,0.3451251078515962
214600209,8,,,,
214600213,193,,,,
214600284,945,,,,
214600286,769,,,,
214600331,317,,,,
214600335,1179,0.0,0.0,0.0,0.0
214600385,5,,,,
214600387,414,0.0,0.0,0.0,0.0
214600389,429,,,,
214600400,159,0.0,0.0,0.0,0.0
214600436,234,4185.0,3.0,1395.0,1.282051282051282
214600451,4,,,,
214600464,1527,43944.0,32.0,1373.25,2.0956123117223315
214600468,1551,90861.0,33.0,2753.3636363636365,2.127659574468085
214600470,2039,24486.0,18.0,1360.3333333333333,0.8827856792545364
214600472,436,9414.0,15.0,627.6,3.4403669724770642
214600475,595,18728.0,28.0,668.8571428571429,4.705882352941177
214600477,6,,,,
214600479,271,11506.0,20.0,575.3,7.380073800738007
214600481,311,3140.0,3.0,1046.6666666666667,0.964630225080386
214600483,975,15066.0,9.0,1674.0,0.9230769230769231
214600485,812,27621.0,42.0,657.6428571428571,5.172413793103448
214600492,31189,49301.0,69.0,714.5072463768116,0.22123184456058226
214600502,18271,2242450.0,86.0,26075.0,0.47069125937277656
214600513,488,12985.0,1.0,12985.0,0.20491803278688525
214600515,91,0.0,0.0,0.0,0.0
214600524,97,0.0,0.0,0.0,0.0
214600528,50,,,,
214600530,21,,,,
214600532,123,0.0,0.0,0.0,0.0
214600535,518,23558.0,3.0,7852.666666666667,0.5791505791505791
214600537,156,14556.0,2.0,7278.0,1.282051282051282
214600539,134,30159.0,2.0,15079.5,1.4925373134328357
214600543,549,10471.0,1.0,10471.0,0.18214936247723132
214600547,203,25028.0,1.0,25028.0,0.49261083743842365
214600552,85,,,,
214600556,134,52355.0,5.0,10471.0,3.731343283582089
214600560,253,3664.0,1.0,3664.0,0.3952569169960474
214600562,150,4188.0,1.0,4188.0,0.6666666666666667
214600565,572,15912.0,5.0,3182.4,0.8741258741258742
214600567,238,15705.0,3.0,5235.0,1.2605042016806722
214600569,245,5759.0,1.0,5759.0,0.40816326530612246
214600571,292,6805.0,1.0,6805.0,0.3424657534246575
214600573,9,,,,
214600575,356,0.0,0.0,0.0,0.0
214600580,168,6805.0,1.0,6805.0,0.5952380952380952
214600582,166,7852.0,1.0,7852.0,0.6024096385542169
214600584,381,0.0,0.0,0.0,0.0
214600588,336,11724.0,8.0,1465.5,2.380952380952381
214600590,175,2931.0,1.0,2931.0,0.5714285714285714
214600592,41,7852.0,1.0,7852.0,2.4390243902439024
214600595,32,,,,
214600599,109,0.0,0.0,0.0,0.0
214600601,128,,,,
214600603,134,,,,
214600607,1087,17288.0,498.0,34.714859437751,45.814167433302664
214600610,349,9015.0,46.0,195.97826086956522,13.18051575931232
214600612,314,3344.0,19.0,176.0,6.050955414012739
214600614,36,1046.0,2.0,523.0,5.555555555555555
214600616,87,418.0,6.0,69.66666666666667,6.896551724137931
214600620,367,198445.0,6.0,33074.166666666664,1.6348773841961852
214600622,70,,,,
214600625,348,284000.0,8.0,35500.0,2.2988505747126435
214600631,151,,,,
214600633,115,,,,
214600635,172,,,,
214600637,831,10834.0,394.0,27.497461928934012,47.41275571600481
214600642,89,28272.0,6.0,4712.0,6.741573033707865
214600652,830,18848.0,4.0,4712.0,0.48192771084337355
214600655,120,,,,
214600657,390,169752.0,9.0,18861.333333333332,2.307692307692308
214600659,112,20839.0,1.0,20839.0,0.8928571428571428
214600661,106,,,,
214600663,150,41884.0,8.0,5235.5,5.333333333333334
214600665,74,16750.0,2.0,8375.0,2.7027027027027026
214600667,247,28170.0,1.0,28170.0,0.4048582995951417
214600672,110,18745.0,1.0,18745.0,0.9090909090909091
214600674,71,37490.0,2.0,18745.0,2.8169014084507045
214600678,160,14656.0,2.0,7328.0,1.25
214600685,100,13610.0,2.0,6805.0,2.0
214600687,41,,,,
214600708,1,,,,
214600717,51,,,,
214600723,113,,,,
214600725,133,,,,
214600730,58,,,,
214600734,168,37696.0,4.0,9424.0,2.380952380952381
214600738,174,0.0,0.0,0.0,0.0
214600740,57,,,,
214600742,11,,,,
214600745,37,,,,
214600768,4,,,,
214600777,46,,,,
214600779,88,74980.0,7.0,10711.42857142857,7.954545454545454
214600796,421,14133.0,6.0,2355.5,1.4251781472684086
214600802,254,,,,
214600805,30,,,,
214600811,178,,,,
214600824,315,4598.0,27.0,170.2962962962963,8.571428571428571
214600828,16,,,,
214600830,330,6276.0,25.0,251.04,7.575757575757576
214600832,509,2300.0,32.0,71.875,6.286836935166994
214600837,421,7106.0,30.0,236.86666666666667,7.1258907363420425
214600841,302,4490.0,35.0,128.28571428571428,11.589403973509933
214600845,1383,8360.0,84.0,99.52380952380952,6.073752711496746
214600847,351,5589.0,33.0,169.36363636363637,9.401709401709402
214600850,458,3592.0,18.0,199.55555555555554,3.9301310043668125
214600918,955,0.0,0.0,0.0,0.0
214600920,517,,,,
214600922,1219,251118.0,2.0,125559.0,0.16406890894175555
214600925,2333,,,,
214600927,973,0.0,0.0,0.0,0.0
214600929,969,586222.0,2.0,293111.0,0.20639834881320948
214600931,889,,,,
214600933,336,,,,
214600935,262,,,,
214600937,363,,,,
214600940,558,0.0,0.0,0.0,0.0
214600944,8,,,,
214600950,18,,,,
214600957,160,,,,
214600989,4641,1074222.0,262.0,4100.083969465649,5.645335057099763
214600995,3244,14442.0,10.0,1444.2,0.3082614056720099
214600997,263,17780.0,10.0,1778.0,3.802281368821293
214601000,72,,,,
214601006,98,,,,
214601008,49,,,,
214601010,954,72243.0,22.0,3283.7727272727275,2.3060796645702304
214601012,6143,506972.0,174.0,2913.632183908046,2.8324922676216833
214601015,364,10994.0,2.0,5497.0,0.5494505494505495
214601017,948,57269.0,23.0,2489.9565217391305,2.4261603375527425
214601019,1141,52352.0,19.0,2755.3684210526317,1.6652059596844873
214601023,565,15180.0,9.0,1686.6666666666667,1.592920353982301
214601027,1417,62820.0,42.0,1495.7142857142858,2.9640084685956247
214601030,543,18846.0,7.0,2692.285714285714,1.289134438305709
214601034,391,7851.0,3.0,2617.0,0.7672634271099744
214601036,905,27324.0,10.0,2732.4,1.1049723756906076
214601038,752,0.0,0.0,0.0,0.0
214601040,14712,3339081.0,1038.0,3216.841040462428,7.055464926590538
214601042,6409,1290419.0,735.0,1755.6721088435374,11.468247776564207
214601049,2239,0.0,0.0,0.0,0.0
214601051,1833,112470.0,6.0,18745.0,0.32733224222585927
214601053,218,,,,
214601057,58,,,,
214601060,3306,7424.0,9.0,824.8888888888889,0.27223230490018147
214601064,333,9520.0,7.0,1360.0,2.1021021021021022
214601109,600,,,,
214601111,715,,,,
214601113,151,,,,
214601115,39,,,,
214601117,144,,,,
214601122,139,,,,
214601124,100,,,,
214601126,103,,,,
214601128,120,,,,
214601137,170,,,,
214601143,297,0.0,0.0,0.0,0.0
214601145,95,,,,
214601147,49,,,,
214601152,69,26075.0,1.0,26075.0,1.4492753623188406
214601154,212,0.0,0.0,0.0,0.0
214601156,96,,,,
214601160,221,0.0,0.0,0.0,0.0
214601162,217,0.0,0.0,0.0,0.0
214601165,125,0.0,0.0,0.0,0.0
214601167,99,15603.0,1.0,15603.0,1.0101010101010102
214601169,16,,,,
214601171,260,,,,
214601173,136,,,,
214601175,45,,,,
214601177,7820,,,,
214601186,2906,23030.0,10.0,2303.0,0.3441156228492774
214601197,16839,9483951.0,458.0,20707.316593886462,2.7198764772254886
214601201,1532,12555.0,17.0,738.5294117647059,1.1096605744125325
214601203,3653,196350.0,12.0,16362.5,0.32849712565015055
214601207,3810,301067.0,16.0,18816.6875,0.4199475065616798
214601210,4275,420554.0,21.0,20026.380952380954,0.4912280701754386
214601212,1781,201060.0,11.0,18278.18181818182,0.617630544637844
214601214,2652,73512.0,5.0,14702.4,0.1885369532428356
214601216,4787,445158.0,31.0,14359.935483870968,0.6475872153749739
